FOM,Assemble,7.261755e-01
FOM,Solve,1.283541e-01
FOM,Assemble,7.477887e-01
FOM,Solve,1.431057e-01
FOM,Assemble,7.546623e-01
FOM,Solve,1.209936e-01
FOM,Assemble,7.413814e-01
FOM,Solve,1.236355e-01
FOM,Assemble,7.399666e-01
FOM,Solve,1.251206e-01
FOM,Assemble,7.433121e-01
FOM,Solve,1.301987e-01
FOM,Assemble,7.714736e-01
FOM,Solve,1.254797e-01
